5/22/19 1:02,John Brennan on the Mueller probe “I don’t know if I received bad information but I THINK I SUSPECTED THAT THERE WAS MORE THAN THERE ACTUALLY WAS.” Wow he admits he was wrong! Congress should go back to work on drug prices etc.,19411,72769,FALSE,1.13E+18
5/22/19 2:20,Great news for Republicans: Fred Keller has just won the hard fought for Pennsylvania Congressional contest in a LANDSLIDE over 70% of the vote. Thanks to the thousands who showed up for the Rally last night. Congratulations to Fred and his wonderful family!,22323,97302,FALSE,1.13E+18
5/22/19 2:29,Congratulations to Governor @MattBevin on winning the Republican Primary for Governor tonight in the Great State of KENTUCKY. Matt you are doing a fantastic job!,12349,57288,FALSE,1.13E+18
5/22/19 9:55,Everything the Democrats are asking me for is based on an illegally started investigation that failed for them especially when the Mueller Report came back with a NO COLLUSION finding. Now they say Impeach President Trump even though he did nothin wrong while they “fish!”,17591,68880,FALSE,1.13E+18
5/22/19 9:58,After two years of an expensive and comprehensive Witch Hunt the Democrats don’t like the result and they want a DO OVER. In other words the Witch Hunt continues!,12274,51666,FALSE,1.13E+18
5/22/19 10:02,The Democrats are getting ZERO work done in Congress. All they are focused on is trying to prove the Mueller Report wrong the Witch Hunt!,15679,60685,FALSE,1.13E+18
5/22/19 10:03,PRESIDENTIAL HARASSMENT!,25473,108688,FALSE,1.13E+18
5/22/19 10:37,RT @J_TrumpIN: Twitter VICIOUS censorship still hitting MAGA movement HARD.JAMES WOODS SUSPENDED DAY 32!If you think this is TOTAL BS…,30631,0,FALSE,1.13E+18
5/22/19 10:38,RT @RepMarkMeadows: A question every American should ask: what on earth was the point of a taxpayer funded special counsel if we’re going t…,17426,0,FALSE,1.13E+18
5/22/19 10:39,RT @RepMarkMeadows: This week you’ll see more efforts from Democrats to re-do the Mueller investigation—hoping this time they’ll stumble on…,11264,0,FALSE,1.13E+18
5/22/19 10:40,RT @ChuckGrassley: Another trade breakthru 2day w Japan lifting restrictions on US beef products. US beef into Japan has been 1 of the most…,6806,0,FALSE,1.13E+18
5/22/19 10:40,"RT @dcexaminer: .@RepMarkMeadows: Declassification of Russia investigation docs is ""right around the corner."" https://t.co/6CpqRdCD8V",6008,0,FALSE,1.13E+18
5/22/19 10:41,RT @ChuckGrassley: Thx to Pres Trump/Amb Lighthizer &amp; Canada/Mexico for working to get to this pt Now it’s time for Congress to do its job…,5825,0,FALSE,1.13E+18
5/22/19 10:43,RT @GOPoversight: #ICYMI: Watch @RepMarkMeadows's opening statement from today's Government Operations Subcommittee hearing.Mr. Meadows i…,4775,0,FALSE,1.13E+18
5/22/19 10:44,RT @LindseyGrahamSC: The only way to protect Americans serving overseas is to have their back. I am proud President Trump is standing up…,7802,0,FALSE,1.13E+18
5/22/19 10:44,RT @LindseyGrahamSC: Very pleased to have confirmed another conservative judge to the Ninth Circuit. Daniel Collins will be an outstanding…,12236,0,FALSE,1.13E+18
5/22/19 10:46,RT @DevinNunes: Mueller changed everything- ⁦@ByronYork⁩ #muellerdossier https://t.co/BU8rGW35CM,7399,0,FALSE,1.13E+18
5/22/19 10:48,RT @DevinNunes: “Warrior for the western alliance” 😳 - Why does he wait 2 months to bring USA this important information? https://t.co/tY0…,10481,0,FALSE,1.13E+18
5/22/19 10:50,RT @senatemajldr: Today tens of thousands of peace officers gathered in our nation’s capital to honor the service and sacrifice of their f…,6555,0,FALSE,1.13E+18
5/22/19 11:00,Without the ILLEGAL Witch Hunt my poll numbers especially because of our historically “great” economy would be at 65%. Too bad! The greatest Hoax in American History.,16898,71560,FALSE,1.13E+18
5/22/19 11:22,Much of the Wall being built at the Southern Border is a complete demolition and rebuilding of old and worthless barriers with a brand new Wall and footings. Problem is the Haters say that is not a new Wall but rather a renovation. Wrong and we must build where most needed....,19481,96019,FALSE,1.13E+18
5/22/19 11:22,Also tremendous work is being done on pure renovation - fixing existing Walls that are in bad condition and ineffective and bringing them to a very high standard!,14437,74155,FALSE,1.13E+18
5/22/19 13:50,Everybody including me thought that when the 40 Million Dollar Mueller Report was released with No Collusion and No Obstruction (of a crime caused by others) that was the end. But no the Democrats want to keep it going in an effort to help them in 2020. Bad for the Country!,17563,69700,FALSE,1.13E+18
5/22/19 13:54,“The Democrats are in danger of becoming irrelevant because of their decision to keep taking the country on wild goose chases. They ought to start governing. You know for a change.” Michael Goodwin @newyorkpost,16025,60558,FALSE,1.13E+18
5/22/19 15:11,..BETWEEN RUSSIA AND THE TRUMP CAMPAIGN. Mr. McGahn can be forgiven for declining the honor of appearing in Mr. Nadler’s pseudo-impeachment drama.” Wall Street Journal Editorial BoardToday - May 21 2019,13530,58127,FALSE,1.13E+18
5/22/19 15:11,“He (Jerry Nadler) wants a show. He wants to use Mr. McGahn as a prop to spend three hours claiming that Mr. Trump tried to obstruct the Mueller investigation. YET MR. MUELLER WASN’T OBSTRUCTED IN ANY WAY HIS COPIOUS REPORT WAS RELEASED FOR ALL TO SEE &amp; THERE WAS NO COLLUSION..,19157,79300,FALSE,1.13E+18
5/22/19 15:15,As I have long been saying and has now been proven out this is a Witch Hunt against the Republican Party and myself and it was the other side that caused the problem not us!,23424,101201,FALSE,1.13E+18
5/22/19 16:57,https://t.co/Oe8E5kk8OA,13169,43118,FALSE,1.13E+18
5/22/19 17:01,....But they really want a do-over! You can’t investigate and legislate simultaneously - it just doesn’t work that way. You can’t go down two tracks at the same time. Let Chuck Nancy Jerry Adam and all of the rest finish playing their games....,8771,31663,FALSE,1.13E+18
5/22/19 17:01,....In the meantime my Administration is achieving things that have never been done before including unleashing perhaps the Greatest Economy in our Country’s history....,17737,89742,FALSE,1.13E+18
5/22/19 17:01,So sad that Nancy Pelosi and Chuck Schumer will never be able to see or understand the great promise of our Country. They can continue the Witch Hunt which has already cost $40M and been a tremendous waste of time and energy for everyone in America or get back to work....,30992,135206,FALSE,1.13E+18
5/22/19 17:02,....Democrat leadership is tearing the United States apart but I will continue to set records for the American People – and Nancy thank you so much for your prayers I know you truly mean it!,21210,95565,FALSE,1.13E+18
5/22/19 20:46,I want to welcome you all to the @WhiteHouse as we award our very bravest law enforcement officers and firefighters our nation’s highest public safety award – The Medal of Valor...https://t.co/68EeQk8ZHr,16523,68484,FALSE,1.13E+18
5/23/19 2:28,In a letter to her House colleagues Nancy Pelosi said: “President Trump had a temper tantrum for us all to see.” This is not true. I was purposely very polite and calm much as I was minutes later with the press in the Rose Garden. Can be easily proven. It is all such a lie!,29371,131386,FALSE,1.13E+18
5/23/19 2:31,Zero is getting done with the Democrats in charge of the House. All they want to do is put the Mueller Report behind them and start all over again. No Do-Overs!,20937,89597,FALSE,1.13E+18
5/23/19 2:54,Democrats don’t want to fix the loopholes at the Border. They don’t want to do anything. Open Borders and crime!,18829,75099,FALSE,1.13E+18
5/23/19 3:59,RT @TomFitton: .@RealDonaldTrump faces a criminal conspiracy against him.... https://t.co/JbxAxW3Sha,15138,0,FALSE,1.13E+18
5/23/19 11:56,....drug prices pre-existing conditions and our great Vets. All they are geared up to do six committees is squander time day after day trying to find anything which will be bad for me. A pure fishing expedition like this never happened before &amp; it should never happen again!,18454,84466,FALSE,1.13E+18
5/23/19 11:56,The Democrats are getting nothing done in Congress. All of their effort is about a Re-Do of the Mueller Report which didn’t turn out the way they wanted. It is not possible for them to investigate and legislate at the same time. Their heart is not into Infrastructure lower.....,21730,95999,FALSE,1.13E+18
5/23/19 11:58,The Democrats have become known as THE DO NOTHING PARTY!,22703,95296,FALSE,1.13E+18
5/23/19 12:29,Rex Tillerson a man who is “dumb as a rock” and totally ill prepared and ill equipped to be Secretary of State made up a story (he got fired) that I was out-prepared by Vladimir Putin at a meeting in Hamburg Germany. I don’t think Putin would agree. Look how the U.S. is doing!,16815,76268,FALSE,1.13E+18
5/23/19 14:13,I was extremely calm yesterday with my meeting with Pelosi and Schumer knowing that they would say I was raging which they always do along with their partner the Fake News Media. Well so many stories about the meeting use the Rage narrative anyway - Fake &amp; Corrupt Press!,24863,105446,FALSE,1.13E+18
5/23/19 14:27,When the Democrats in Congress refinish for the 5th time their Fake work on their very disappointing Mueller Report finding they will have the time to get the REAL work of the people done. Move quickly!,18712,78424,FALSE,1.13E+18
5/23/19 17:05,Our hearts go out to the people of Missouri as they woke up to assess the damage from storms. You are strong and resilient and we are here to assist. https://t.co/paeOVcUQWn,11142,49456,FALSE,1.13E+18
5/23/19 17:07,.@NWS and @USACEHQ are monitoring the damaging storms and flooding in Oklahoma. Listen to the warnings of your local officials and stay safe. We are with you!,8281,37898,FALSE,1.13E+18
5/23/19 17:13,Congratulations to Prime Minister @NarendraModi and his BJP party on their BIG election victory! Great things are in store for the US-India partnership with the return of PM Modi at the helm. I look forward to continuing our important work together!,51277,237267,FALSE,1.13E+18
5/23/19 23:34,We will never forget our fallen HEROES. It was our great honor to be with you today! #FlagsIn https://t.co/Z6OvQUr8lT,14330,60086,FALSE,1.13E+18
5/24/19 0:11,The U.S. Senate has just approved a 19 Billion Dollar Disaster Relief Bill with my total approval. Great!,12559,60645,FALSE,1.13E+18
5/24/19 0:16,@FoxNews Poll: A majority of Americans want the Democrats to stop investigating President Trump. The Mueller Report said very strongly NO COLLUSION which led to NO OBSTRUCTION. The Dems can’t get over 2016 or the conclusive Mueller findings. They are now,3266,11773,FALSE,1.13E+18
5/24/19 0:19,“Today at the request and recommendation of the Attorney General of the United States President Donald J. Trump directed the intelligence community to quickly and fully cooperate with the Attorney General’s investigation into surveillance activities....,34058,135146,FALSE,1.13E+18
5/24/19 0:19,....during the 2016 Presidential election. The Attorney General has also been delegated full and complete authority to declassify information pertaining to this investigation in accordance with the long-established standards for handling classified information....,22301,96172,FALSE,1.13E+18
5/24/19 0:19,....Today’s action will help ensure that all Americans learn the truth about the events that occurred and the actions that were taken during the last Presidential election and will restore confidence in our public institutions.” @PressSec,26964,113564,FALSE,1.13E+18
